wallet_address,total_pnl_usd,winrate,total_trades,roi_percentage,avg_trade_size,total_volume,consistency_score,token_metrics,risk_metrics,last_updated
C6QxTBHMt8wSJ7JXpWmfkUY9Vi7C7bDDTJpwUAbx5RoC,51.443558,62.5,32,53.909153,1.3995312,227.52,0,[],{},2024-11-17 23:58:39.000000
9ZG32pYQ4USCiUp7xJUQYkjDizRNA6dpQNukdRxGGU3T,2053.5461,65.71429,35,44.08481,58.893715,10062.6,0,[],{},2024-11-18 00:31:21.000000
ASQXf9XsiRGe119fm7g2beGX7KJnXbEgKJ9F3DEWYRTX,1868.8647,66.666664,39,27.063005,88.53103,15679.7,0,[],{},2024-11-18 00:49:32.000000
45XmzcgqotzHxTFrHCALMht9m7aZ1JiXgh7pk6PRgN2r,5138.548,66.666664,30,36.981197,231.58167,32928.35,0,[],{},2024-11-18 00:50:56.000000
8Lx3eyzum5Stf3J8bSD1Ka8tLYX6SF6VAXZ7VfqEpyXy,13036.271,62.068966,58,312.63214,35.302,19620.32,0,[],{},2024-11-18 01:12:19.000000
9VaTAuXjAWkc99cQAxy4r4E5624LST7pPAaDnn3owLDQ,4704.91,100.0,36,52.37336,124.766945,22671.35,0,[],{},2024-11-18 01:17:27.000000
GNWiL8Ubt9U2wJpkbarvP6bqqwgpefU5CKyc5uXdBHCx,3191.7302,60.0,30,152.56808,29.3615,6211.34,0,[],{},2024-11-18 01:18:26.000000
3uZePMcP2RpdchYU9LSVki9sttG6GbEJ8nHPEBYb8SZy,124148.29,64.53488,172,110.17561,366.2458,199617.03,0,[],{},2024-11-18 01:57:00.000000
9dsY8Rrjc8fU8TkzV7NakYJ7KaPvKSU5GW6SNiK1sPuh,14971.641,63.52941,85,44.706383,559.2652,141808.3,0,[],{},2024-11-18 01:57:52.000000
J9v6fqjX1SeLorVfKJbTghtbaqJ4pz4VLgkg9hfnE1mm,7129.27,67.25664,113,26.466291,135.0109,32552.35,0,[],{},2024-11-18 02:15:00.000000
CMyFVWW172F7PTSRBRw2ppn59nSH1igGqqJ2gyrv3Av8,5271.7944,60.416668,48,25.920425,420.96094,91299.55,0,[],{},2024-11-18 02:31:37.000000
H81YrjhNBnnbTAT7JrAPk8WViThVJsH8KE1CNe2Jh9iK,12205.551,62.22222,45,42.79528,316.89532,69246.69,0,[],{},2024-11-18 02:54:53.000000
DN59Lpe7RLmjQqpKPgeFLAN1F8EJZpaMm55NaTEY1Tww,13407.588,60.465115,43,45.710155,386.6313,81699.46,0,[],{},2024-11-18 03:05:57.000000
8QdDEdPDw3in7PXjrBwcAfhGSyaUcezYkAnzcEuNWkf6,1097.2388,79.411766,34,36.897785,46.42338,7478.41,0,[],{},2024-11-18 03:52:18.000000
3T8TeaDPU9Qqz9etVsCtVbNNfmPzTkXabaZjjZpTCbr6,299.03973,60.0,35,114.7371,3.063857,675.33,0,[],{},2024-11-18 04:21:10.000000
DWLMHYNWZzXT1mK9nfsGSa1Aky4mzV2bQiRaUixo6pwB,988.9252,62.5,48,28.124584,35.53448,7782.06,0,[],{},2024-11-18 04:26:53.000000
G1tszZHXj7ueKzzNGsLUKL9qFdJBvw8hAxmFwo9LDEUm,6827.445,60.0,45,26.313265,288.29523,58720.56,0,[],{},2024-11-18 04:33:22.000000
6Xg1A29H5isVUGegCnnyBszPkWdLZhXAAF9CJDAmUyB2,62313.27,61.607143,112,62.610386,563.1263,181316.3,0,[],{},2024-11-18 04:49:35.000000
GMrMhpXBase9So9a4R6cjps8pm8WHs2pC8MJkKBvxNcT,2377.4434,60.869564,46,47.9049,37.81511,8624.68,0,[],{},2024-11-18 04:59:29.000000
FExvxVvyZEjVBZfmeCaEaeDWw7PVfW9vHkWQZv2ARoqT,6782.1606,68.181816,44,441.39716,17.138636,9674.46,0,[],{},2024-11-18 05:00:52.000000
7vM3u9X1JJvmzpBLQ3PeAg5eP5Kwu5Pt2w9BSpAVw5Z3,5319.6074,80.0,60,39.452484,63.0629,15607.51,0,[],{},2024-11-18 05:02:45.000000
ET2DAcDxomTQuin6V7wiGmBLmKSztdGyabtnUx1PCPvu,59304.13,60.209423,191,29.40763,571.0888,193998.02,0,[],{},2024-11-18 05:06:06.000000
A9gfU35PtVZRZvYmZASEo9nnCAstxjThntAvT6wvbHRC,5705.2964,68.75,48,33.306644,178.43135,39964.05,0,[],{},2024-11-18 05:06:34.000000
4WBJA6D92m9pVa8u37NnQEpHimEqfuvntLMCzBhUcT7X,3377.9922,87.878784,33,153.21335,27.307728,6366.31,0,[],{},2024-11-18 05:06:47.000000
4c7Ezw2swJ4J4by5WyuZGsp837JrKvDzo7MwXGdiFNVV,678.8455,76.92308,39,45.493908,18.770514,3594.36,0,[],{},2024-11-18 05:07:48.000000
CDUAza6NMFDUhjZEaAGHZA8y9AE9bEbm236K5AJhFHRv,17848.863,83.333336,30,77.382484,380.161,63270.08,0,[],{},2024-11-18 05:08:18.000000
2ji34vxDbkyF5Wim49JgquMcNgev8wVKbk7Ezur24XCe,528.6852,75.55556,45,180.74455,2.9785554,1021.21,0,[],{},2024-11-18 05:13:49.000000
9bihn6zt9dc1QNSwJdTEAHyURFt1y72REMQgdUNSNdSs,4188.165,62.5,32,105.16933,122.795784,23983.27,0,[],{},2024-11-18 05:15:04.000000
6UU6wtqT9K3nNCsoH5kUMcxNxr3w2WHkZXiXBWKcPaHD,73701.43,68.05556,72,121.85733,388.4061,156408.7,0,[],{},2024-11-18 05:16:16.000000
mTR7VZA621LFWWt6xLuEVAYpf6ScJNKVu8ZKTVHC9N9,2231.076,65.95744,47,214.90738,10.40383,4057.99,0,[],{},2024-11-18 05:27:27.000000
EEysWAM1mGX7h4mZgvXdGV7UjafMUrLXFopsade8nJBh,16786.988,64.40678,59,35.106785,380.7147,95953.05,0,[],{},2024-11-18 05:27:33.000000
8HWKSxun9CWhhmig7VnFS855jEqd7L3ZELEofVWHPiK1,87796.94,74.3295,261,53.51399,374.1847,159112.19,0,[],{},2024-11-18 05:29:09.000000
8YcxWMJT6GazLoGxNwXscFZ6erbk8Xc4Hfh8c7BobJpA,8925.842,66.88312,154,26.047297,114.1869,33028.45,0,[],{},2024-11-18 05:32:01.000000
2Zb4CJCmm2me1cSjeAfujnFz3rHhv9JbAAcokqfj4kme,8114.027,67.64706,68,29.892675,186.5764,47350.38,0,[],{},2024-11-18 05:32:06.000000
Bu1yTF591qZKJMnHXbAyfn2UL6doXJFRg9RzzAz7S9aY,5774.14,73.68421,95,33.61803,108.9594,27928.66,0,[],{},2024-11-18 05:32:33.000000
9SyaZNMv9sHPCfwsV3UC4J95XZontQHxm4Bbmn4gc9Kr,7479.4434,74.82993,147,25.032616,115.6472,30105.39,0,[],{},2024-11-18 05:32:36.000000
CXchrAmn51R8TZjk86TonQxN2d7jgwmcuRQsb4SbXLKe,1699.5537,86.666664,30,662.15173,112.54117,58217.53,0,[],{},2024-11-18 05:32:59.000000
4xSNxXzNcffKWr5KLbUDF5wn4wHEuKiWhL7af3HrSJaA,19042.848,74.545456,55,33.63172,508.1332,122860.89,0,[],{},2024-11-18 05:39:11.000000
6VK4tf1T2W3iAtnFRWaBXWEdDSBiXMYUJwAxfeqyjgs9,73459.63,63.302753,109,234.4473,149.6531,102904.25,0,[],{},2024-11-18 05:54:51.000000
HEKfhR5ErcRnrMR1BzBK6y4ewmJTfyy4G9V2cQwS7777,11601.043,60.451977,177,28.371412,178.7877,49064.65,0,[],{},2024-11-18 05:56:47.000000
5K96tJ9EVbcu9XKHdTMoSvtFLQqmghFoDdSWSY34xeBc,2130.6494,77.14286,35,54.940754,45.130142,8053.93,0,[],{},2024-11-18 05:58:17.000000
HNoTHms1Jt7oy7eFPm3QH3ea9tKuoTg9GPzs5CTNkD6w,5096.416,83.333336,42,187.21098,29.24512,9512.56,0,[],{},2024-11-18 06:02:03.000000
4VLSViXZTXmowFPTJrwMK1Vw7PznRgFH8SuPWPkPeH6m,5244.7427,65.51724,58,28.40095,144.5645,34975.89,0,[],{},2024-11-18 06:08:49.000000
12FGXn2JbGenbDEuQbbpbg2m3AuHvd2TeZqVPzaYrump,17785.184,73.333336,30,108.25228,273.821,50643.69,0,[],{},2024-11-18 06:08:53.000000
oaea91HRD77PDjjfjrLLzhpJMJVo3VpF5AV7PGV9Cc8,15142.228,80.95238,42,64.724205,278.50964,61931.8,0,[],{},2024-11-18 06:08:53.000000
3aLEkHvEaaqvUZ71ZYWd99FNU9uFtTMTaTw5FQuyH29V,6161.6904,76.47059,34,34.21581,352.28705,56107.61,0,[],{},2024-11-18 06:09:52.000000
G3DzrPPXXGVSfPSBSSqXWzCRTZdMNMSXd5aGkRn6ZKPi,9113.547,86.111115,108,79.34852,51.0511,19291.3,0,[],{},2024-11-18 06:09:58.000000
7WA72FpdCh5uZ91Wx9NXwtWu5fjejSqgmHYHukLfCnUt,13023.973,62.765957,188,29.602972,139.9931,42514.74,0,[],{},2024-11-18 06:10:05.000000
HKm6exfLJwRGBcQ9wGk4FMAML38tbkS5qoqiqyWZuU8o,2150.4976,62.5,40,109.83846,23.066626,5717.72,0,[],{},2024-11-18 06:11:35.000000
5kV1MxKZd2cK7nJgUpxCdo9qwLeyLv4UzcCJLoGyEp7L,22099.156,70.588234,34,57.907417,583.4643,102326.29,0,[],{},2024-11-18 06:16:23.000000
HnpYjH4vWju57MmrGxBoa1ajLNTHNcXWmTtiHsjqZj2j,246.15587,61.627907,86,30.814665,5.0172,1327.33,0,[],{},2024-11-18 06:26:08.000000
4K6jsRVRrTsie5KJb87StEaPXzH1PuNZJybxh9FqgucN,1452.3549,65.625,32,49.846455,50.972343,8150.66,0,[],{},2024-11-18 06:26:58.000000
57bNFzVzwybJSrt1sLgpBCF1g3MP965ChqkHNQ6wCPPx,4639.991,67.30769,52,72.10715,78.9107,22202.61,0,[],{},2024-11-18 06:33:03.000000
GQEFg5Any5myhKr6JzyG4drnBnTVc9GN7aVya5MgHjDX,1697.8048,82.85714,35,55.38943,21.240286,3797.33,0,[],{},2024-11-18 06:34:32.000000
4fpzYaHho7JpEYDXZK4xFbn6fQdQL2KLQ7pA4kRmAyPU,67701.16,63.333332,30,175.92421,556.2685,125469.04,0,[],{},2024-11-18 06:38:32.000000
GWWdEjHjjr1WvKeAcHHTqQsn9obnNygKUrXBDgyEW55J,10588.743,79.48718,39,42.4186,293.40744,55479.45,0,[],{},2024-11-18 06:39:07.000000
9u1ZmnmvLgv8YhoSUy6KJHxMEVMEHrKSGDRG4ALdM9CC,20716.418,77.46479,71,64.19754,133.1552,43622.03,0,[],{},2024-11-18 06:39:28.000000
DwAYecZM3SFk67FZVpRybPD9tNo8PPcaegGFBjYcotE3,44979.066,70.588234,34,133.12012,496.13367,112385.17,0,[],{},2024-11-18 06:39:48.000000
GseGUH385TAr8P6U4rhxBdQKsFSR2xb5sYFUMfSFzAzi,3232.405,60.869564,46,64.3157,55.615654,13524.17,0,[],{},2024-11-18 06:40:02.000000
A9rvomLk7Q4ebiTNDLEzCsLZ1PFCxGeMVCCZajNpV3PL,6596.5854,68.29269,82,31.810823,140.3029,35037.94,0,[],{},2024-11-18 06:41:41.000000
2XsVQLabvPKnDcm3RTUcSP76Yn9pLUj7t1ZAUGxs7wjk,590.47284,64.10256,39,41.34017,14.247308,2682.06,0,[],{},2024-11-18 06:42:13.000000
EZrztGLkXoMbTTA8xXh8ZJ5EVnWCoMRpFUVMTTKFUFF,15562.088,66.666664,45,103.49758,160.69267,43892.96,0,[],{},2024-11-18 06:45:56.000000
Cp9Kg9PBVRCyLzXdL6dNTM4Us9DKRnnzqtfpVEd8XwQN,3242.6934,62.264153,53,37.97486,50.5127,13460.69,0,[],{},2024-11-18 06:47:43.000000
BScztL2ANhi9FWRfyRntwJ99PoAR3x2vBsG649ZPuumT,10040.934,77.23577,123,37.369762,371.1176,90254.32,0,[],{},2024-11-18 06:49:16.000000
HdkUx7ZfdwGqU4FCiTJqDViKfeChpsHhbJtXQhk8hoXo,10482.185,66.666664,45,25.00997,449.88846,91106.41,0,[],{},2024-11-18 06:59:22.000000
HGudvy1q9vKZVeDVzigGb4jALavCPewRSKcVQ7dyMX3r,477.31592,62.857143,35,32.847244,16.140285,2630.79,0,[],{},2024-11-18 07:05:47.000000
EoZJFXNeZMfnYdcv66XhiKWaKZECisKbD4GgL7WyUZt,5985.339,61.764706,34,93.4164,90.507645,18058.52,0,[],{},2024-11-18 07:10:04.000000
FcB8v753oh1LNPndU7B3weTRSSjAQ3X3vwCW8CnKscQr,6455.846,63.934425,61,91.62214,46.6309,15560.55,0,[],{},2024-11-18 07:12:12.000000
HVJnm7j9iVEbRM8rDhSUdG2kijUFhMc8pBih8pnTrvH2,61798.945,64.5933,209,57.982254,276.4667,117966.14,0,[],{},2024-11-18 07:12:35.000000
5D83TtbSukHh3GoogVzcnMYDvBfrZJewFW23exZnLXWt,4106.8086,80.0,30,25.335161,286.92667,38792.79,0,[],{},2024-11-18 07:13:02.000000
AhPNWx8Q7JAJKvpU2CrRpoJaASusPC4mXZDPiBnd4Gyx,12344.592,75.833336,120,28.265362,242.5198,60703.85,0,[],{},2024-11-18 07:13:36.000000
EeTPVRhRZATm1XGTcc5uXtv8LaBbwzkcpk6nfVjyC2Fd,9413.712,68.10345,116,27.267553,159.5227,42789.52,0,[],{},2024-11-18 07:13:37.000000
HoF69iQ44kx9jg4YzLFy4KgNgEaVwtrZdFk7VbTAdzSV,10669.508,60.294117,68,40.92216,99.8556,27220.61,0,[],{},2024-11-18 07:16:14.000000
8TcBCoZHBaW36b7Djr7J2Dnqze3US1hNTVeSbCcjTDqp,35396.45,67.07317,246,43.90184,166.419,68797.97,0,[],{},2024-11-18 07:17:30.000000
GT6qohdLvPWyWaAavhBpNiZaFYxFhGjmzNYGnjtAkTbN,16840.488,60.465115,43,36.397343,477.47443,97071.42,0,[],{},2024-11-18 07:21:41.000000
9ZP4DqJmkTzFzgTyNo3g8BH3UotwLkYm8kwQMut2KtUE,33592.277,65.67164,67,90.996895,241.3049,86927.13,0,[],{},2024-11-18 07:23:50.000000
KZqso9b4LgvYxtDErxp9nbTXMzrN3ybhpGhjJPNeqTh,6143.454,72.413795,58,37.090378,136.9148,34905.18,0,[],{},2024-11-18 07:24:01.000000
H1L4kBmnpFkUWpWUGTDVyCVx9PGq3ru5gxrtAFiTNSaC,1308.0193,62.22222,45,66.378334,43.128887,10339.83,0,[],{},2024-11-18 07:25:08.000000
4WL1Ccf9iPr34uopFk91GoATNYRypX9KiEtoLC5FPPWr,39783.38,81.25,32,109.434906,556.5555,110219.41,0,[],{},2024-11-18 07:29:06.000000
3oMsZFyMxpLoUdjnErdam47Ys86GMtQbF88d323Cq3qK,479.68155,73.91304,46,95.09404,12.315978,3343.79,0,[],{},2024-11-18 07:32:01.000000
7rbP59MDf2L5WhYdv8tCtTN1gzps4ykpLzaM2aQnXHoL,1820.6124,62.264153,53,43.998375,37.3263,9345.71,0,[],{},2024-11-18 07:39:05.000000
GgnTWkpMfWgwdCtN8r1WKMfMYskrAmob8Zdp5iadZXq3,1693.0139,70.652176,92,60.387802,12.9514,4322.77,0,[],{},2024-11-18 07:40:09.000000
CnDgejiuC19481UqrejKYMnJyNh3SbHWAFYmUaXRPZmH,584.04364,64.70588,34,27.251793,30.125587,4655.36,0,[],{},2024-11-18 07:40:14.000000
8Fgwa9caTTux7q7KXCe4qzAwnHEtDUobBBmHZLXfDEh6,3103.3335,60.526318,38,33.29055,437.49158,77567.68,0,[],{},2024-11-18 07:40:16.000000
8R1qFe2YhQ1noY3eL81Nvq3a5cLvJgUu37sw6R47T7ws,15452.656,82.97872,47,38.7984,589.002,132213.6,0,[],{},2024-11-18 07:40:29.000000
HybMDz9dU5Hv2x6RTaFes8pfnhCu6a68nmG27QLMVqRq,824.0403,93.478264,92,39.17328,6.5285,2102.05,0,[],{},2024-11-18 07:43:18.000000
4bLTvRb4bGehsXtcreAotoAgPUwyXFwzXdue71VDAHHc,56779.414,70.731705,287,48.07494,273.3949,107787.84,0,[],{},2024-11-18 07:43:37.000000
Cum1XEeZomAsPyC3Utah5c16gqK6CDnFz2fVAyvc3wvy,66618.54,60.31746,63,125.25838,424.5397,156340.89,0,[],{},2024-11-18 07:45:19.000000
CpsKmZXKHajDokdy4JFAjocXoYTX4wxpYnCn5HCaEN5s,1033.3611,75.0,32,29.741417,54.28625,7982.0,0,[],{},2024-11-18 07:50:33.000000
BLPuALReUekN4V9t8yCnWbB2jzD3xBJGjdRWsZ6wdy2E,346.9229,69.76744,43,27.91985,14.254186,2794.13,0,[],{},2024-11-18 07:55:26.000000
Dr3joAyYXJG7aQrFqhCmf7vK5FcbKraLQ7ip98YKVYJx,1200.486,83.78378,37,77.86336,26.824594,5515.86,0,[],{},2024-11-18 08:02:04.000000
AnCPHfCMxpgAEencboWv9wTBEVxRZ33jnMd1zsyqJ9Qq,4452.452,61.29032,62,26.324327,124.2054,31679.85,0,[],{},2024-11-18 08:12:48.000000
H1RzgQhep7bxKgqiBTd2kdyPJQ5wbiGN7BqUMGFNqg2W,39625.973,67.64706,68,57.44585,445.6822,132289.56,0,[],{},2024-11-18 08:13:05.000000
3Gyk6ZjHKEb6naHLy1HmES2h9bbr8DLsUAYHcUiviJtb,7558.762,71.42857,49,29.562057,244.46521,54997.55,0,[],{},2024-11-18 08:15:25.000000
EryKagoRhfahZeZdi2Es6waiFdZnHJNsRM5vCE6MqLAs,49941.055,66.43599,289,35.601425,395.7077,126799.38,0,[],{},2024-11-18 08:15:37.000000
D4bXW1bvgYPtBXGgAQJxLcrz5dsqabz3AmxYRvenDkap,4801.8193,60.465115,43,45.26625,119.54047,25214.64,0,[],{},2024-11-18 08:26:49.000000
GgUuNe1BrfNDkH67cVvWojVWVZKpsxcf14bJbmWYPKSx,50787.066,70.149254,67,180.22246,195.412,90903.5,0,[],{},2024-11-18 08:28:27.000000
GCpFT5XgbN9cBjMtGRq5anSLG9mw9wPPWciycyKYdzik,1910.6006,72.0,50,46.448532,42.8986,10572.41,0,[],{},2024-11-18 08:30:41.000000
8RTDA7rQadKhCGyWdzxqhD5pm3mXg9MjmAGxn8BZ1S6C,12000.401,75.757576,33,36.688076,574.402,89729.76,0,[],{},2024-11-18 08:30:43.000000
B8ejXyWV9JLrPHTNMjk4PPSEGHYX7ggp3XsfFk7xR9nw,2315.3655,85.54217,83,206.75377,6.4829,3490.09,0,[],{},2024-11-18 08:33:56.000000
DREZ2mDd18p9rVDBrFF8hzt7kpL1X3gN32q8U8Zm5KXy,20689.004,63.49206,63,148.22043,106.7997,43918.82,0,[],{},2024-11-18 08:34:11.000000
DFk7FSATtNPPXUMENmL18SNwZ7FKPc4K244cXBaiQwJz,39679.812,64.70588,34,77.91939,458.6537,86678.88,0,[],{},2024-11-18 08:34:52.000000
27CvyoGen38pd8yWV5LzfBssXDkfMxxyFjc1XkerDhfQ,34943.74,84.375,32,111.7032,487.07953,97167.77,0,[],{},2024-11-18 08:43:55.000000
BdCH9nEXHd1SWt5UQbkpopGYU25h6UaUuDthbfh1kyYk,10713.127,64.44444,45,31.233444,272.62033,56735.09,0,[],{},2024-11-18 08:49:49.000000
6XShQ2Bo8BGjZqSbuNVa5Y9X76zRa5n6odviQQ6HVVnz,9336.131,62.5,40,34.942757,567.20135,106607.98,0,[],{},2024-11-18 08:52:42.000000
9PVLTmep2NhN7yk3gQDyLL4gbivwNEKXNrVsska12kLK,1821.5844,73.46939,49,35.232243,52.875103,12189.24,0,[],{},2024-11-18 08:56:38.000000
A1EKNY5Kypm1moVQVtBHiUYdacbsyYjZYqsKqScSSXyg,7883.1973,72.13115,61,52.437172,259.0123,67338.99,0,[],{},2024-11-18 09:03:23.000000
4hgCNyLx1Ps2dpdvbGh8WXV6GAREER9BMAwFsrjkBMGS,5418.4023,97.61905,42,194.4108,27.368929,9067.86,0,[],{},2024-11-18 09:07:35.000000
FvCZmfNQWy2aEftKNTRtnezEpQHmXJuKhitGTJGxKF4f,5459.504,61.11111,36,27.095617,279.8457,45757.26,0,[],{},2024-11-18 09:09:02.000000
AbUvF5TQHyPCv3dzTBZS9pfr47PH6HRyZ6773nhMPLjY,5305.6646,68.0,75,41.57711,86.0047,23065.95,0,[],{},2024-11-18 09:21:25.000000
4fhtaWiA7QgygwiRp8LN4wqMs7BrnhHkU3JJYXmq9b3b,6110.245,75.675674,74,47.52454,87.8956,24152.8,0,[],{},2024-11-18 09:21:29.000000
7P8UQeoRezgyxbTPbYbcVpCb8wVNRcCqwhSr81yJQ7KX,17592.617,60.481926,415,25.547766,86.2684,29572.91,0,[],{},2024-11-18 09:21:32.000000
EpSXycVm8CT6Jb4rG8RAjyGnvdYpv4kGqjwXFMZE5a7r,39252.54,75.268814,93,69.16431,280.4243,90107.53,0,[],{},2024-11-18 09:25:06.000000
UdmeVYRrMeoVgQCYM8Dm1RqtUwRTVhVUZseSRgF4Goy,981.75305,73.52941,34,61.86854,23.142794,4121.17,0,[],{},2024-11-18 09:26:56.000000
DvtXyMHL9hdsVUpReCCxFMqiA2unC5aF4huSHxb2m7sM,30843.6,73.958336,96,44.986313,465.1314,126643.85,0,[],{},2024-11-18 09:39:49.000000
4yRdVwHjrh5PbJqTUF5kVCbo4sNU8eHwuXwZgYmz7DuE,8021.9453,65.789474,38,102.643105,106.75118,24553.91,0,[],{},2024-11-18 09:40:27.000000
6oYFDwDEQqJ5MFpxKe23mWmciunH2S8NcG1LAreyjYSg,4021.8318,65.71429,35,32.152065,105.983574,17223.04,0,[],{},2024-11-18 09:48:05.000000
FZRsKxVJeCq6rr3nSc1cmVyGwLSpxW74ryfxqtoGuEse,2959.0774,71.62162,74,63.28227,39.3721,10853.18,0,[],{},2024-11-18 09:48:13.000000
Ao1K2R595yzvnT8rP8jxFHFL35EFwgfLYvTWiaMe3yy9,7102.062,81.57895,114,27.589056,62.42,16999.26,0,[],{},2024-11-18 09:49:41.000000
HwGz2B51r92zdLm9LUxS26Vye89wK7WPWHNMUymVeV4A,769.69867,61.53846,39,46.78807,19.32641,3720.29,0,[],{},2024-11-18 09:49:51.000000
HYfW22UH9ZvbWghPRwq2Da6akEJdGFBhq7ibvGzuxgY4,29342.775,88.888885,36,328.5278,116.10611,44183.57,0,[],{},2024-11-18 09:53:36.000000
H2vD49oSJ3qjoXieGfSA1ofMw7U97NHMUCb2sWmV9ScH,1272.438,62.7907,43,81.02756,15.724535,3800.56,0,[],{},2024-11-18 10:02:46.000000
9puAsboBXqFDyJNFgbMR4bXZxkEBT9ropFuoA2Y4ATJs,48781.062,68.888885,90,78.25156,379.9755,128636.27,0,[],{},2024-11-18 10:06:31.000000
BMdxsQkviK2NvNSxjNN5P8rxYdYVSQ98ATGTqFKV9bSs,6195.1865,90.196075,51,89.79308,96.7488,28165.17,0,[],{},2024-11-18 10:12:36.000000
2VhzzuwHMFCxS4mS2ksJCPrsrpDM8etsrdbrSXUhdRtF,4625.6924,63.414635,41,33.00633,170.90683,32654.35,0,[],{},2024-11-18 10:27:51.000000
EsnNqtRyA5HAJnmA6UHZsvBcBFemmv6FMTMKKnsBsBww,1835.411,63.157894,57,108.50138,25.7847,7756.62,0,[],{},2024-11-18 10:28:12.000000
E6ry55ECPkcg4QyEmpiUr2hEkDKA3EWeWqQdVoN1jdrB,11431.588,64.93507,77,39.131878,478.4038,127661.61,0,[],{},2024-11-18 10:39:41.000000
GPDcsQtnTdbhZyVmZ9ZSW6ss1LvBzwAoW3patoSMx4gw,494.27084,62.962963,54,49.076107,13.3515,3398.78,0,[],{},2024-11-18 10:40:15.000000
CpRtguRMtW7aptai3ASBpuNueUwfNDQPNtSUbF3SQXJ6,29903.367,65.85366,82,96.68071,164.1526,68734.11,0,[],{},2024-11-18 10:44:16.000000
4LbyuMphmz29STmhuibHoCZNVTHaYMT6zKaKvjXgQauA,118832.07,72.4234,359,52.003063,522.7377,196719.14,0,[],{},2024-11-18 10:49:18.000000
EYT4XM8QxiSogWLi6s336Zmoz2mYXDSRKDdg3UWYH2Jc,1992.9673,62.19512,82,38.692284,28.4274,7324.98,0,[],{},2024-11-18 10:49:33.000000
5DjWu2cP47xxnDbzJsd76djyDhNC4a5dCLqxSyfvAoC8,6434.298,64.61539,65,40.37472,176.4917,47290.57,0,[],{},2024-11-18 10:56:39.000000
6JwBJfghgPWdbZydmTnaMGdiDe6gWsm6qDNNdq9TiT1M,6095.139,64.28571,56,35.488518,147.0088,35817.47,0,[],{},2024-11-18 10:57:58.000000
C53xdkc6duQgGSWuXUcwciERQXZpnQRk3RENhw4sN7gZ,474.40292,78.0,50,51.787743,8.3509,2102.71,0,[],{},2024-11-18 10:58:33.000000
6j7YuVT3U8u3hnfZJSZKPXtwN8YTtfrew1rqGs8NWLf1,32196.762,75.0,112,63.556187,311.1822,94701.28,0,[],{},2024-11-18 10:58:47.000000
9FmeS15VAZjtpY8VSvt2ThfLUFEzQYoGBD1ErHPYNsY4,68130.266,73.91304,46,137.06187,571.32587,177166.55,0,[],{},2024-11-18 10:59:03.000000
2Xasb9PdMEKY6BipJav7QQmKP3xerwiz1PWSjB4Gr5RA,9427.657,68.36735,98,33.365395,148.9528,40640.17,0,[],{},2024-11-18 10:59:19.000000
7fgXFT4kPjwHcMwdx9JrFi4gqoSCi2sY6ngsFsHi3w4h,6598.7114,68.75,64,32.668427,169.6164,41896.49,0,[],{},2024-11-18 11:15:38.000000
A5X5GBZiTwoJirT2LGpQDjdnExcGPAQTMsfcpndaisq4,24827.818,73.68421,38,57.778847,492.07065,96402.66,0,[],{},2024-11-18 11:20:56.000000
4A8kMkJhjdsQJENsmzaUMvNC2mNJsRPgSVb7v31UpaUb,9093.809,82.35294,34,115.039276,139.43839,29871.66,0,[],{},2024-11-18 11:45:31.000000
JAk4LVz9hJ1kFwfxvyiAxHsE2rm1DWN2JPT4tvRe41Zo,883.9828,76.78571,112,69.928856,4.8653,1786.55,0,[],{},2024-11-18 11:46:00.000000
7ThPUwRhBfHMEENG4oyEfZ87VaWf6UtcqCPQnxg6yBv7,10990.823,70.588234,34,26.401068,360.065,55432.95,0,[],{},2024-11-18 11:48:10.000000
45AZ5WstrL3w3PNpy1cKNm2REUH5A8eMcUM2D3rypjgk,898.08093,81.57895,38,134.3124,6.676974,1696.71,0,[],{},2024-11-18 11:57:51.000000
2i4fwphdNDV87trLNczVPfD59JwgxNSaDcidiGoZ2wug,1927.5511,74.14773,352,30.533587,17.5247,4600.32,0,[],{},2024-11-18 11:58:45.000000
FAbMab2kTWzAVpG8Gb7dub7SWqiEjYTuWt9iqEsMDWm4,3596.4717,65.30612,49,29.447132,138.17448,31069.73,0,[],{},2024-11-18 11:59:18.000000
5YcfLxY6V5FJo4Yt5h6WhfQT537qv8sJb18yL9p3yrrT,4084.8545,83.78378,37,29.905313,184.58298,31403.12,0,[],{},2024-11-18 11:59:19.000000
6z4FE1EAPDNM9pNdG3nxtHWggKGiBrWM1uMBqVZ9tVuf,5176.052,66.10169,59,32.083027,130.5005,31921.61,0,[],{},2024-11-18 11:59:20.000000
CY5pSTZKgYVNhr4JU8M4ADV58sXpc8e9Aa621gQg98L6,12392.932,68.6747,83,28.621511,232.6118,61802.9,0,[],{},2024-11-18 11:59:21.000000
78Ra1taC6Neia8U3fbJr3YFYTzQL4ajm3SBo16wUPiZ6,2489.029,60.60606,33,26.894083,140.22363,20998.55,0,[],{},2024-11-18 11:59:25.000000
BHvgfBYJLn6bavip2qZTSWWNDgrm8cmTpLS9wQXCinT4,833.17053,70.0,30,42.811066,58.8045,8567.06,0,[],{},2024-11-18 11:59:48.000000
4BT9TXs5VPVoK1YNiNsP8swSVDyXW9b84JjYAToswDnJ,1554.3986,61.53846,39,33.718533,59.099487,10773.9,0,[],{},2024-11-18 12:00:32.000000
